yob,ptam,ptaf,ptap,ptapl,ptadpr,ptascs,REL,milk_yield,fat_yield,protein_yield,gps,category
1998,326.536560666425,-40.09384050792836,-35.27371426046339,1.125029280454301,-0.46257772485225324,2.935741125422954,79.35969009609286,20652.342168810355,712.9317069074409,586.8114659338347,51.14,Medium Producer
1998,-1248.3052100736754,-35.39680365612146,16.870816929868923,0.5532196994978942,-0.6049263810096549,2.973396147948617,87.20904496585233,18277.049366828356,669.99767486531,666.6229201193095,46.8,Low Producer
1998,-1044.8272120884437,11.149014373969951,-11.28913159258462,-0.6281786764030146,-1.6944917744978947,3.1390511378888,86.2324022335612,19633.204689692164,791.0240364255045,612.9584817432096,46.09,Medium Producer
1998,-452.1468548169637,-17.97016924222074,-6.99326735982698,1.3868486908539133,0.22996704225240305,2.798225796972781,96.96348977426051,18831.17905471327,812.3526010123892,618.8232397373835,53.82,Low Producer
1998,-854.8297026838002,-42.74838656904063,3.7638367657503515,2.8632483658544263,-1.6104067198587138,3.111056207162092,87.91969830100076,19934.02564022152,728.8292756975897,626.6574828522289,47.64,Medium Producer
1998,-684.0785513968278,3.0309131722940847,40.06404578345945,1.9210734583362468,0.2587203804546985,3.158405840739432,93.97485983048473,21753.505368573246,806.3709603704102,699.2715451991595,58.23,Medium Producer
1998,-337.0140876878643,11.012265620048698,-47.983835674807864,-0.12191324143470728,-1.3829257224519922,2.7353929096874663,86.52388599574269,19309.860016564813,828.0119728006306,554.6210888796065,49.6,Medium Producer
1998,-336.0885627776484,-35.22519058559224,-54.60505848425184,2.144134631631342,1.1231800195394466,2.8727486619565314,90.6900730816392,19166.102402431814,733.3831162529019,504.8833126392838,49.52,Low Producer
1998,0.8772957054721928,-15.582319616174955,3.6073429472296468,-0.4267122704906996,-1.334145542888302,2.917219910934425,74.41921262857592,20385.706431690152,813.4415307310903,678.277155039051,52.85,Medium Producer
1998,659.8519517964428,-7.598676293698549,-14.140238203410608,-1.4906140654796038,-0.6812821137704547,3.4732359874972114,91.23329843136415,21229.915883910162,773.1168345234371,586.1566085153839,52.26,Medium Producer
1998,-1448.0913499026942,1.3785254553808244,-24.90282240571728,2.9411101595605524,0.09738867276131935,3.1036078748235587,92.31074612441662,17978.307648782786,739.8830879061636,545.0552485910812,48.24,Low Producer
1998,-612.0759314554698,-19.034741519681837,6.858349358333232,2.2375640401474093,-1.989217816174556,3.045620036856365,78.93803293819607,19337.524199820207,758.874115956381,682.101075898889,50.9,Medium Producer
1998,-1080.651622108518,-20.76743823941998,0.8295961026498411,1.9288999739235224,-1.0791342457736703,2.717455288563891,80.5334956149287,19884.118933838927,763.7267497780255,624.0024113586071,50.02,Medium Producer
1998,1545.8753038155835,-19.382041063742527,-23.765814796290897,0.776409679782452,-2.020980399071284,3.1228039416500115,74.18338045682745,24690.985268720175,816.1308291578297,564.5974600019521,56.57,High Producer
1998,-2249.4542515199073,-15.81695619386392,7.041288092378089,1.3205654020386193,2.9867328031882026,2.814576439852449,85.38690880129829,15683.51120498742,791.956785366908,646.4891431201105,48.64,Low Producer
1998,-620.6386001464268,-45.05326816487686,-15.399355311532549,2.5963031215018875,-0.2720127511562862,2.8856841017881285,71.01328091243002,20489.17272417213,740.3622697582318,621.615419946297,49.49,Medium Producer
1998,-736.1933411184646,-46.12124331839034,-32.652339285213266,1.129249407408259,1.5725370714062161,2.8830140118739287,86.47588179146533,19606.781773560535,660.5444355055516,542.6676244777981,47.67,Medium Producer
1998,-1211.4719646466158,-4.714989058972954,-38.60367042774807,-1.201272450500802,-0.2665793507543305,3.0051697453490887,79.9234678764013,18755.107586922222,807.4304091238768,543.2989299127929,42.64,Low Producer
1998,-553.7488580072262,-34.71877291604672,-14.576858249209854,1.5381511830065122,2.444510763567393,2.695462058931081,87.7868906167117,19970.882477910178,759.2330081136004,587.8180707440971,54.45,Medium Producer
1998,-931.3429615659954,-59.29180404779316,-54.41893379940373,1.876883697888843,0.8706050778516368,3.149428972354908,93.80935758522394,18898.445975632974,638.5964841648457,520.8305960338699,41.45,Low Producer
1998,-1601.7207028479788,-30.024949054584646,-6.530861333684893,1.0596952337566419,1.1927460841096837,3.063668372694333,90.6879941767215,18418.699173772013,685.367167289071,654.7974526875875,45.44,Low Producer
1998,-2968.7979349626066,12.193245177308892,-31.91392417724923,0.7462780740272995,-0.515521110665732,3.08349519522484,70.06216901628548,17224.222954304158,819.1966652606908,549.5184809733478,39.19,Low Producer
1998,-1229.432627623922,-34.761991402879524,6.13821236497904,0.4286087290230951,-0.0415440992442771,2.978519797405752,81.07651834443838,17181.146460501877,750.937080668637,641.216143657364,46.45,Low Producer
1998,-1803.9632364150757,-9.939770547639814,-32.18031706255931,-1.1113358831907418,2.4303162001723195,2.767052029212694,77.4480756991135,16981.015986443163,782.948412891448,616.1630423777686,44.37,Low Producer
1998,22.982526503455574,-17.879560461428582,-36.570388148843016,3.8944052527592077,1.1683298591333802,3.1952384110812453,89.42997228165348,20928.790734763337,712.1958554983898,541.0071158242507,55.66,Medium Producer
1998,-360.25600338917747,-29.506988853573464,-20.71095272167165,-0.3821887602855485,-0.2789689344868921,3.024830096150182,88.26112271528903,20852.836480834918,705.8616853556587,588.6375479082645,47.71,Medium Producer
1998,-445.7488668008991,-18.82703897369324,-62.64541889994006,-0.7233578934600517,0.41704702488211565,3.1400100996377653,87.14579745614546,21525.205464248305,728.3202712512687,492.34008115474796,43.91,Medium Producer
1998,227.64946321190314,5.572759957392112,-54.96619314503441,-0.7191793855042381,-0.6244227833488203,2.521109313522647,97.29495258311252,21888.699597527444,821.7158840169841,603.2044809998819,53.05,Medium Producer
1998,-197.21899631422139,-15.630815951159594,-45.94639602789036,3.8997459013492737,-1.0944196171440737,2.798463603159472,74.84550325800474,20292.1450075545,743.3274406192878,556.8866030775724,52.75,Medium Producer
1998,-574.4157266106603,-30.51523535678429,-43.7828257672972,1.6690717583722074,-1.0101958412303855,2.84700143054221,86.63187925914572,18949.61843203797,767.061937692271,531.3290244770176,46.43,Low Producer
1998,-613.8508959720039,21.060044319560465,-78.31416299749206,0.8548586125675187,0.48280165520364393,2.782766752681304,87.89683177625454,19531.67151094008,852.7072631679968,453.4812162834175,49.34,Medium Producer
1998,-669.4113861706937,-34.99501173724626,16.182792165500338,2.7980681840735597,1.3139859702441792,3.004040509206195,85.30671246996012,19521.316448943726,754.9222247178212,651.1928671530745,55.24,Medium Producer
1998,295.4632391975133,-6.4625102743460445,-30.17647238151044,1.3687102196562428,-1.6649426916526875,3.203360686564932,86.56181876075931,22276.99776851105,724.7642564208994,560.182024856184,52.18,Medium Producer
1998,-964.7778815748727,-14.08798184275964,-41.47405412319131,-1.0749727383266223,-2.010953246296239,3.2516219767798447,71.1581864229406,18441.102019233615,741.5384202609546,534.3806221614533,39.27,Low Producer
1998,-1201.7561708922817,-36.686634049894415,8.689172214438052,1.8675492436370997,-0.551984224193536,3.167049382664142,78.37376675006705,18393.414618100134,665.677418489944,608.2457559046734,46.7,Low Producer
1998,1026.9705617874506,-4.937183418314614,-7.000811711134222,-0.10000440732199056,-0.7469080479495859,2.9983809902306082,86.55753773286705,22329.491291265043,812.5555305341928,611.0872857846275,59.54,Medium Producer
1998,-336.62965804218,-24.765271714360065,-13.24973429296281,1.4744509368023682,-0.05595046706802115,2.7592691859062923,82.90895869640025,20286.12087260236,744.5645913617365,605.2233153631969,53.07,Medium Producer
1998,-2699.313651627079,-32.232808990990456,-52.87163954471099,1.9850507859300501,0.3908076666162933,2.9049552401136305,92.71741426808947,16115.246613455742,755.6675612657515,566.8433179633473,36.12,Low Producer
1998,-1020.2515659495988,-43.443307737531505,-30.67602004385007,-0.9019215539744323,-0.8863227464777009,2.6575159111959628,86.7764986779019,18053.06176987279,757.2496839068459,544.7512798686383,41.97,Low Producer
1998,-106.7096742308969,-27.48370861193452,-18.750217272489607,0.025421931700744915,0.021150400433072036,3.0284443434811905,80.40345227722227,19822.491083068613,721.8996903081993,592.3498206542678,50.47,Medium Producer
1998,-2167.0955467578146,-37.38469646050701,-6.435253046549832,0.20516468598618265,-1.3946233305481113,2.9141706132848326,76.91565884609227,17263.94767149075,747.5618489697333,621.2630714910731,37.71,Low Producer
1998,-897.80066887267,-27.886728909174504,-26.212188735718733,0.7110640114830407,0.23473629031972265,3.096245196886544,83.37302211360276,19588.62898111662,690.6244988943272,554.7462575064746,45.82,Medium Producer
1998,-1465.540163284378,-35.69054919261945,-16.414774505986582,4.480903068236703,-0.5453647773470978,3.1438437241696358,87.54224864887395,19033.54239402347,681.275076360574,618.8715560289878,45.95,Low Producer
1998,407.34507264037916,-55.818083099660484,-29.17575106072939,0.4333764301870362,0.6746004234489476,2.4720829654043026,83.62149900610692,21493.858635086337,746.8684902147766,565.2801865854656,53.82,Medium Producer
1998,-141.92952753828945,-30.606926225319164,-24.965125857146433,2.488619768124783,-0.9606730826964596,2.736036822172636,85.2190349483822,19838.698949135636,736.4360188350431,559.1011901391696,52.51,Medium Producer
1998,-1500.1885611062921,-56.305303342178235,-10.5450276568331,3.0909259990841433,2.3186860744116986,2.674459353816556,91.47204514896642,17176.976310613325,703.3245893370503,583.1971009037276,48.97,Low Producer
1998,-1834.174161009786,-19.499942304342696,-36.41804604730389,-2.5543781573793125,0.3252923967260749,3.319988163392407,79.92397792458415,17845.79978592851,730.9118662504872,555.2410538201378,35.21,Low Producer
1998,-2140.0020231848134,-6.424992928885597,-70.2512363181819,-1.8695590454159148,0.9285621790877143,3.421163569504643,81.81896933774391,16637.005178308165,778.3085257494706,496.7324773173702,32.39,Low Producer
1998,-427.44035098163806,-23.957737531956106,-60.67560591610849,-1.7641800344517709,-1.3851659632164222,2.886527291633623,73.50893922141984,19690.590782564243,769.2277171538223,530.1903793780092,41.37,Medium Producer
1999,-976.8841992007633,-33.96921893306529,-43.40682633426459,2.886276078433664,-0.459705499447321,3.0709382154519984,75.37622317148247,18746.61166274468,765.3245195529776,524.5560088965775,44.77,Low Producer
1999,-1665.2000897059083,-37.89098900830891,-11.096871195647882,0.567075989885576,-0.6151766574314517,2.8810528784418192,76.94884175463449,18734.325074482003,787.3122734319383,630.2571923885149,41.75,Low Producer
1999,-1133.29912653963,-4.3812074116026025,-26.907594017402126,3.637812084585309,2.3752494555150774,3.216195582638562,96.2497555514526,18712.252660109476,795.7715803195009,572.3268624448388,52.57,Low Producer
1999,-188.7857543888091,-53.879458258999705,-23.120223681669756,3.079452012437172,-1.9764133535292798,3.4178267667855504,93.06011935676263,19699.004248770507,724.6730867477982,542.4567154890141,45.69,Medium Producer
1999,-150.20814443856,-7.178276186950068,-76.01479482246134,2.577426156802918,-2.351295735467211,2.5565988215818733,79.76767481049225,20119.297194056027,802.9634506117701,509.1641961737483,48.81,Medium Producer
1999,-8.869688716682958,-8.354606482672196,-45.86294499617754,1.8926348043065786,-1.453927344722087,3.122196831424042,71.0336940061656,21122.795218619452,773.947003796076,539.6699720625204,49.95,Medium Producer
1999,-533.5510209705973,-6.693823897272779,-49.00429439630553,1.3864377391951221,-3.760173846871587,2.9302629783210734,78.84105230789265,21046.393065918626,807.5698122414991,543.7490154512982,44.08,Medium Producer
1999,-421.82528397299984,-11.478855217403066,-59.95424516922951,2.975264648746308,0.006212104788046902,2.673038650907401,87.13090743777414,20575.016171459833,769.1560969534794,509.7722181700935,51.48,Medium Producer
1999,151.20522466042223,-22.790457966141673,-0.8580816970481671,2.1984438872817815,0.21279390116448627,2.916974698149385,80.55709688813558,21311.26316841983,799.4794081865999,611.4436814263795,57.76,Medium Producer
1999,-1413.6309012364432,-40.91087363237013,-20.345112084144688,0.9258939940031272,-0.127471909484963,2.733892088941142,70.0842228957002,17591.12234899336,749.7133514000735,637.1313417570229,43.82,Low Producer
1999,-884.9048226692712,-15.146493329633389,-11.432426492181893,3.9968345035919306,-1.348318775138389,2.941626627753169,86.93262227570874,19331.38930344474,757.391581301525,650.5968931375887,51.38,Medium Producer
1999,-194.56550669484,-47.93692112206677,-53.51580805353568,1.6509721430811506,-0.3253274416091343,3.1039535123683692,91.30855894708553,20574.7085370635,731.3517013278348,511.9761006614629,45.34,Medium Producer
1999,-1712.907658579602,-13.708068490193888,-38.16303124839321,1.9657661506300084,0.1490678230998569,3.1101783539027434,97.23212717976935,16776.428195127683,713.9729634256793,615.8675101911243,42.65,Low Producer
1999,-1158.457976517448,-27.98876726303567,-18.15375645957677,1.4010328736430657,-3.7780433033799596,2.953537577346314,91.03653163387423,20465.68158724753,735.3757269397245,599.0832910184504,41.32,Medium Producer
1999,986.4589585868488,-10.843594979556258,-45.28711303784215,1.2505870270237855,-0.06783201549857687,2.7576054493526545,76.48389594346193,23163.02024859471,840.5680544836799,544.5919468515739,58.59,Medium Producer
1999,-1906.51993508954,-19.229625816117277,-21.53872322472599,0.4244517106386987,0.3039517362202133,3.099476865861518,93.03385691661816,16149.892815210347,732.0546356875604,544.1551311900454,41.09,Low Producer
1999,-1436.949687943636,-22.453526831704686,-38.190951920248324,-0.07737036931827768,-1.2659085706098618,2.974004336198017,83.99358720740229,19238.589435456997,773.6415163876037,540.1921840293991,39.71,Medium Producer
1999,-1030.4326203327807,-23.08171210008229,-32.66594246655802,-1.527297839889171,-0.11993002194812674,3.1057570879752388,77.74000597962993,19742.989566176875,729.3120348489815,590.9115322299357,41.67,Medium Producer
1999,-1315.919215957265,-18.707387874853342,-48.25540131460907,2.6037936377977458,-2.1037731521620238,3.0500506124914746,90.32707453190267,18926.862637805967,779.6311757050231,549.1245204236211,41.44,Low Producer
1999,-683.3467941199141,-48.31420294559098,11.735234986771946,0.9661004850026174,-0.6721809718805645,3.294664574653409,70.8909401486975,18888.812177021773,739.7191083608313,651.1086345127538,46.88,Low Producer
1999,-898.1929378784763,-51.44544655226222,25.410448306256992,5.568721311998843,-1.5145181519256525,3.259739003857202,91.33233972413466,21442.36619930729,692.5439686297381,686.0000914313313,51.3,Medium Producer
1999,-303.8557084085193,-8.878790292565412,-27.35794739720214,-2.414759659378814,0.35262167185307514,2.789779311398432,86.98594478631841,21227.78436855146,790.922959745193,612.2329434928222,49.17,Medium Producer
1999,-418.67546360969305,-18.974332778914516,-70.84880726119846,-0.27944299755221347,2.1704623836683523,2.858184378139895,80.28045628083092,20500.111295443134,772.0063040256226,517.070944318796,47.62,Medium Producer
1999,-489.1077579886467,-30.898028175200142,-33.64329069609997,-0.9157663063225736,-1.887034160352685,3.0284363612068805,81.72113995610741,19973.86821912858,745.2608946104764,580.8283461705147,42.66,Medium Producer
1999,-609.7115393680908,-47.304214831219,-22.918499112721587,1.4354077983447646,0.4879001877436997,2.754910624678438,84.42224433875239,18748.321539555975,675.8897410656132,547.6159681616502,48.88,Low Producer
1999,-648.1273116517528,-63.3257457705558,-18.051149498640715,1.0988718467220049,-1.2460186995101596,3.0938161297074296,86.3879532791265,20085.510193186885,648.0365430730235,634.2912106746228,42.93,Medium Producer
1999,661.1036639989344,-26.089074593497326,-36.01475726314835,4.128814963902698,0.5343201345985924,3.008033225026044,87.69593293841055,23563.69181714353,772.8882754098131,565.4846293959333,59.0,Medium Producer
1999,-1518.3701103045748,-27.81087783061486,-14.177690363989528,2.6091120536609784,-2.562110693521012,3.0549989851755557,74.35825630401393,16664.113012752663,812.4948782584008,643.3388738948246,42.2,Low Producer
1999,-2159.98796651557,-50.49208034423938,-41.59230568472759,-0.904242640594862,-2.6499586905182535,2.9876151252604473,91.91936497441215,15810.86312147872,735.369490929066,519.418597516905,29.35,Low Producer
1999,-369.9770455881471,-25.064965541375088,-21.97702537315785,1.0984942981804524,-0.33280825298954964,2.489037335564261,90.45279419100007,19529.520153353267,766.3846215178089,544.1311575357068,52.58,Medium Producer
1999,-729.5005383102522,-23.56720196588307,-19.82890226339289,6.624827908892394,-1.3204538859314627,3.1705461299304725,74.77226445199831,19167.746084742477,809.3683135418523,602.3219772220064,52.5,Low Producer
1999,-182.89232839284614,-40.0159235066994,-20.70944880045184,2.8367290203216617,0.9640144415997085,2.6952542100344212,96.50870100688445,21502.358755853787,693.0541391078796,583.2571751606445,54.98,Medium Producer
1999,-191.5383811647804,-28.102845755398782,-45.775415640367314,2.1732506902117104,0.3729366304188043,2.9164351337026657,71.2008552362052,21402.37334724297,750.614274851714,534.7787431444394,50.78,Medium Producer
1999,27.568990705857345,-35.79851273908455,-36.88609555300236,5.7469493152578615,-0.007687452119912341,2.9719116795825715,93.25083923802933,20733.02225936308,688.796392268008,556.9863085765521,55.65,Medium Producer
1999,-1164.4613886488487,-14.743328136644099,-31.273983977134392,-3.679019918842688,4.2991118515571465,3.0213199241500046,76.29853113931333,16277.73050012675,854.4598870219394,551.285411757844,45.74,Low Producer
1999,-341.6534737963992,-0.7708128478569485,-17.006878814638604,1.1907898406721515,-1.238104507443131,2.7000241006853267,80.59100010542889,19964.859612161916,831.4404121479829,562.5968236412232,53.51,Medium Producer
1999,-237.32904308868842,-53.05843693508912,-20.17032954717545,2.881153779633519,-0.9393133102829563,3.3617823635915007,84.6754696945919,21516.384317680782,718.381840266448,609.0307179716485,47.26,Medium Producer
1999,-237.1607983559689,-34.91887919128653,-5.472177895096788,4.406489658172209,-2.9411719911970375,3.251787444412402,70.7579184950185,20503.303181152503,745.448305140602,618.9135571750231,50.37,Medium Producer
1999,269.0000523956197,-40.15836409995626,-9.6071483568631,1.3389456604080683,0.09803575143468324,2.9159898287553516,77.92157771297897,21628.032372415702,666.1616467173524,612.3022253004395,54.57,Medium Producer
1999,-1241.3237597204784,-45.313440401981524,-33.44830743401288,0.6269679521312614,0.8085340293954328,2.9951872286593426,86.85051587426348,17282.751515997603,700.1053314639822,571.631679766012,42.51,Low Producer
1999,78.35283476442692,-26.493878161721213,-7.21653672297677,1.912882735923989,-0.8775402498954376,3.0143926757540296,97.1041863737851,21352.13536337643,716.1666810741906,605.8375563198387,53.96,Medium Producer
1999,354.6052898230188,-24.885749774008104,-49.849255691611205,-0.9993386914889602,-2.2406407943005213,3.1712478154434294,85.64056846395803,22103.484814430638,792.4183526138607,568.2965179236733,45.15,Medium Producer
1999,-2184.144476611859,-15.66585868856672,-58.74317052392135,-0.5969978458304486,0.5674589374910581,3.024770366807356,94.81944340814339,17455.191842288015,825.7465464057397,495.81166174167436,35.55,Low Producer
1999,-17.672843530191017,-40.60829727140754,15.936897212914356,2.0066200532224046,0.15893955156255124,2.8619588789052557,90.09648819597625,20559.848246640217,794.7539408139231,713.2325588355731,56.67,Medium Producer
1999,-246.67738397326548,-17.1210421152474,-15.566546851897346,-1.5899939268336092,-0.3533503957020983,3.011899148017065,78.04746287347847,20378.947700338293,757.329077877709,603.4633615640396,48.7,Medium Producer
1999,-198.44772381459336,-29.86991580428348,-24.200220140539297,1.4582241499490405,-0.9963582433797717,3.330901967346743,73.0890405286852,22453.86996723687,782.7035499203391,574.5941840715526,47.84,Medium Producer
1999,-190.89218612968557,-26.18462057418724,4.679430381302527,-1.1084113314035222,-1.9359496173979494,3.0514986171674185,76.94867323903657,20480.202381030987,718.5363011292237,627.8526893520732,48.4,Medium Producer
1999,-1264.5082753134106,-19.141958833800583,-42.9176290225777,2.6844560176704926,0.9938672483726563,2.742314612389347,76.49829890771333,17331.274506915743,764.2138127397643,521.290136950278,48.18,Low Producer
1999,-587.8412077500037,-29.321353126169914,-32.671205714461664,3.2907592221809465,-3.698804208889551,2.9055795000373155,76.9211933271727,19935.251808582354,729.9706263773135,535.6032756056173,45.62,Medium Producer
1999,-1286.5952191051942,-52.71343463485762,9.161952656204367,0.6246488090842252,-0.5851608184953392,2.774639921735668,75.98653604907182,18745.985018702424,664.497163477407,682.6207559098096,45.19,Low Producer
1999,-507.29576570190534,-48.655947581294775,-39.80512140501331,-0.3697237940414564,1.3277062745149801,3.146468239990231,90.71047118547617,17386.60805857694,668.0577076512234,541.2255890339918,44.45,Low Producer
1999,-275.38358162502544,-16.97300017805439,-45.083569382174446,4.124252962885539,-1.4100913270946267,2.8062456463187067,95.10697417719093,19446.41735485334,833.405578272147,506.85545320861286,52.05,Medium Producer
1999,-783.0623205347987,-35.073589808635596,-0.7268202473859624,1.8364185558753023,-2.7454837322664405,3.26268547762422,74.85929923083123,18489.977547463695,753.029188495845,665.0921896576023,44.8,Low Producer
1999,-963.2119768980613,-20.02760834528055,-58.483839821874795,1.2387921816916931,-2.6751077031297927,3.003338902680504,77.77368057204845,17346.374991640838,763.7306181488677,529.115944548214,40.13,Low Producer
1999,-45.15846274997011,-5.070228679737909,-61.20100065429446,1.0952291043604552,2.11422314992807,3.016202125069496,82.87773957576994,20159.193808004664,778.4403168642935,552.265697447524,52.93,Medium Producer
1999,-1324.61091693767,-27.387969158831154,8.444652868288287,0.16722969892127693,-1.5381193425295485,2.584537870556461,79.76283720075038,17402.999958058477,747.1790203118398,641.4404807314927,46.69,Low Producer
1999,-1472.0217822807808,-33.17655324330026,-5.739011772783467,1.8420529750897,0.8024294499084739,2.9397711697617654,85.51701889983359,18659.34016150918,790.3481043990337,623.4378239657248,47.03,Low Producer
1999,-929.4541972257057,-19.57516968823425,-29.800951979871048,2.016430405202232,1.5147476614461266,2.618090231255591,83.29864104449959,19168.870511219815,807.3140123438288,591.5762786364999,52.0,Low Producer
1999,-539.1406654671403,-34.602650188299116,-14.071291668209266,4.1142292427957345,-0.23787718145781023,2.6665926109015965,84.07573669082869,17527.023887078118,678.0752998041519,602.1395164794825,54.22,Low Producer
1999,-1000.7842015316617,-42.77547923613625,-42.60871081574173,2.431693154012711,-1.592271666847629,2.8709594774925393,78.54360896716457,20045.589768800495,731.7183081841556,577.0951375044045,42.81,Medium Producer
1999,91.81584890808051,-45.10710576855113,-0.05122295808907751,-1.9972853417739302,-0.7637497421130509,3.097145817373904,85.12802772249506,22689.850506285013,706.4642547422204,640.0715421951393,47.87,Medium Producer
1999,-1172.202124917155,-28.859095202686493,14.26805909818233,0.71396063346464,-1.0429319716494565,3.1403014318210625,81.80504099601369,19050.490888622688,693.9709845325702,672.846735971876,46.35,Low Producer
1999,-2095.245884959037,-43.95389211230415,-35.195300562787764,2.124400102893801,-1.4110258332580647,3.0176206460924133,76.9136336315938,16435.113720425146,681.256562368665,565.4373789912934,36.21,Low Producer
1999,868.0489286175401,-53.357588458925555,-50.0874288619831,2.2745656751280716,-0.6986825748314154,2.710023472183777,73.33777725911591,22388.606467983893,694.3451652658682,547.744584562002,53.66,Medium Producer
1999,-215.52511301405502,-52.6059835088534,-29.960569277247302,3.4093272312262584,-2.210955939835941,3.006348835898771,71.71987884675438,20770.657334048607,618.1765072815003,576.2365564334311,47.26,Medium Producer
1999,526.0947627539625,-32.326762706068564,-17.304497778544423,2.527297516759703,0.5054818804973462,3.173576240436229,91.1150154742851,22565.596249807648,752.530214631273,567.9804812678091,56.65,Medium Producer
1999,-1352.3097955763642,-8.929346260017173,-69.39764275479847,1.726693034710086,-0.6454441287899356,3.176908010843919,73.82978570979134,17513.24003763698,816.460590121203,487.2362471243686,40.29,Low Producer
1999,-1594.6047069364604,-43.54137504377913,-21.715192230919815,0.6921264269364686,-0.4457003105808004,2.9357550497271245,77.13709557577272,19542.881160381494,722.3622124004504,594.768367920039,40.56,Medium Producer
1999,-816.3625345665048,-49.36323706792008,-48.46422831742471,-1.2804851809569309,0.22025924209167969,2.9645744148025477,77.24184070030662,20073.794969227984,704.9110310765552,567.135113252817,40.09,Medium Producer
1999,-778.5410944344316,-29.792519187952156,-53.30873441330332,0.07320995431224242,-2.8326563691940985,3.218565233273682,73.84852970876608,18291.91878028881,750.3383463440193,561.6701413142445,37.96,Low Producer
1999,-762.9978556403073,-18.915735759540183,-36.444827491013925,-0.7855163722114422,0.5851911650971127,3.2635161117803575,91.7937274132963,19706.336746638797,740.293981624367,569.9222024203842,44.25,Medium Producer
1999,-1120.3824886235177,-3.9567286518972864,-53.610487421997846,1.7543929397355265,-0.46261474163200367,3.062276312069731,77.32688953088821,19541.121297772694,815.3052703668234,520.2283451498029,44.67,Medium Producer
1999,347.733354732752,-17.668892483064297,-45.365163703105836,0.9869897707060624,-1.7335164492340465,2.8869265426151873,91.89131885991407,21288.453304673,777.7622381645302,568.5664693882356,50.92,Medium Producer
1999,-483.7966291353299,-23.410243234117694,21.927489033533103,2.4536178909589736,-0.9400378772072973,3.2325950244222943,91.92399547010952,19904.863956431163,740.312629708431,679.8962709953771,53.41,Medium Producer
1999,18.606174473052306,-26.7916674735499,-19.215664981123496,-1.564723137195719,-0.5891020472253804,2.547360007016656,85.59812322836008,22076.688262975604,776.3856026203183,556.5114151467085,51.08,Medium Producer
1999,-330.7559678468561,-41.938452153750774,-27.971298807752603,-1.4267295926438441,0.07496313680959676,2.914972725585829,87.98657593201776,21716.514906050365,694.313404791959,569.0606783242744,45.67,Medium Producer
1999,-1149.7646403129363,12.223540246571336,-35.806367448949594,0.5020465538529676,1.6010307151272731,3.1168687885386466,77.94883493944722,18058.05976874801,848.7439093040716,594.8586942524103,48.99,Low Producer
1999,-1350.6552782868189,-49.92236352132038,-2.811007874879177,0.6621233472476503,-1.0704376995319005,3.3043007880383515,76.92944912635097,18144.235348435075,673.5156253017809,632.7025308053663,40.4,Low Producer
1999,-1745.2808373137977,-28.336543900439068,-36.57688909095714,-0.9990086708107815,0.5275019250016453,3.1762580194642243,81.61924334158897,17270.44931318264,725.6111792299323,590.3474703591612,37.71,Low Producer
1999,-708.1421341208659,-23.81156657427221,-16.29352666108345,3.6113041401466695,-1.8441429386589654,3.241773001643192,76.82546400747894,18264.683632197903,745.4812580885939,599.143789948974,48.25,Low Producer
1999,733.2239177300797,-50.013417186970315,-9.332142897148342,2.1962813944040795,3.860945405916291,2.753031219548985,92.52693593858098,22328.20342592177,699.2108829283729,611.7884172928598,63.26,Medium Producer
1999,-57.82859685320409,-3.4542068091072693,-45.107584794695946,0.025886180062947295,-1.2831344586423723,3.0603700661577977,97.692636112737,21932.50124599614,784.4810332251847,522.9121652870941,48.58,Medium Producer
1999,-152.62625482192584,-32.55612799576254,-41.43538175390538,-1.1139993009453386,0.009800665281486931,2.8781117446391407,76.65569195084788,20690.684040402128,713.3831710053064,523.720791161188,46.77,Medium Producer
1999,-1030.8816401639378,-30.67870996819859,-3.3917246393761644,3.0327139971090222,-2.0379996896019903,3.2066055521604535,93.25586987720992,19715.19437763685,774.3090368458951,601.1966822839452,46.24,Medium Producer
1999,-694.8409672362542,-47.398579311187916,-49.27081645619994,1.8625168879444938,0.7307755708766379,2.947353190427042,84.89360388697236,19036.42401607998,728.1360845395724,530.8754230448495,45.46,Low Producer
1999,-1032.7744870036681,-15.97129360806033,-67.86195579591728,0.8555704529586503,0.7831743366269166,2.949343048389383,70.93273776095603,19041.11307137305,780.6209339860222,487.4817336957595,43.68,Low Producer
1999,-1812.4462669053446,-26.74876244957977,2.360137964758273,5.279210915555494,-0.1852018704807365,2.833987750208465,91.48033643365429,18417.86290044944,710.9607874289557,656.4897576858197,49.92,Low Producer
1999,-1298.584434034837,-27.868175768842676,-3.3263186518088723,0.1764755313201063,-2.3723693643079224,2.9090204064156437,75.89094072608248,18617.837526280306,780.3635016155326,660.1238102802713,42.71,Low Producer
1999,-553.0375448115678,-36.66101549242438,14.035256436309485,0.14953685923887572,-1.9763924393517058,3.1432262529416928,74.56588376990777,20643.409378543995,736.5329598510586,678.6179988772013,47.15,Medium Producer
1999,-508.3332430186829,-18.11070887740573,-32.904320180328725,-2.396366522176263,-0.24867539555921364,3.141783391311819,97.97431240441455,20354.869803873455,717.1903404480438,554.2748784750943,43.77,Medium Producer
1999,-669.791458552357,-51.903566458163795,-37.90846250974833,5.4923609610693696,-1.9680358742675523,2.905560939216906,82.37206946669747,19637.06535292025,682.9406684350402,565.0793410706896,47.25,Medium Producer
